id,popularity,budget,revenue,original_title,cast,director,runtime,vote_average,release_year,genre1,genre2,genre3,genre4,genre5
9981,0.663860999999999,45000000,56070433,Kicking & Screaming,Will Ferrell|Robert Duvall|Kate Walsh|Musetta Vander|Josh Hutcherson,Jesse Dylan,95,5.8,2005,Romance,Comedy,Family,,
14517,0.663397999999999,4000000,866999,MirrorMask,Stephanie Leonidas|Jason Barry|Rob Brydon|Gina McKee|Dora Bryan,Dave McKean,101,6.5,2005,Adventure,Fantasy,Drama,Science Fiction,Family
10012,0.661616,35000000,19294901,Cursed,Portia de Rossi|Christina Ricci|Jesse Eisenberg|Milo Ventimiglia|Judy Greer,Wes Craven,97,5.0,2005,Horror,Comedy,,,
8066,0.661473,50000000,8342132,Stay,Ewan McGregor|Ryan Gosling|Naomi Watts|Kate Burton|Elizabeth Reaser,Marc Forster,99,6.4,2005,Mystery,Thriller,Drama,,
13374,0.643145,25000000,27645491,Ice Princess,Michelle Trachtenberg|Joan Cusack|Amy Stewart|Hayden Panettiere|Kim Cattrall,Tim Fywell,98,5.8,2005,Comedy,,,,
9291,0.636922,82000000,190320568,The Longest Yard,Adam Sandler|Chris Rock|Burt Reynolds|Michael Irvin|Nelly,Peter Segal,113,6.2,2005,Comedy,Drama,,,
7553,0.635843,3000000,18637690,Waiting...,Ryan Reynolds|Anna Faris|Justin Long|David Koechner|Luis GuzmÃÂ¡n,Rob McKittrick,94,6.0,2005,Comedy,,,,
11637,0.6354810000000001,32000000,97918663,Are We There Yet?,Ice Cube|Nia Long|Aleisha Allen|Philip Bolden|Jay Mohr,Brian Levant,95,5.4,2005,Comedy,Family,Adventure,Romance,
10077,0.6269,80000000,5989640,A Sound of Thunder,Heike Makatsch|Armin Rohde|David Oyelowo|Wilfried Hochholdinger|Edward Burns,Peter Hyams,110,4.8,2005,Thriller,Science Fiction,Adventure,Action,
7515,0.622677,0,0,London,Chris Evans|Jessica Biel|Joy Bryant|Jason Statham|Kelli Garner,Hunter Richards,92,5.7,2005,Drama,Action,Romance,,
9753,0.613793,9000000,0,Three,Billy Zane|Kelly Brook|Juan Pablo Di Pace|Todd Collins|Gabrielle Jourdan,Stewart Raffill,95,4.4,2005,Horror,Adventure,Drama,Thriller,
791,0.608364,18000000,46201432,The Fog,Tom Welling|Maggie Grace|Selma Blair|DeRay Davis|Kenneth Welsh,Rupert Wainwright,100,4.2,2005,Horror,Thriller,,,
10048,0.606286,135000000,76932943,Stealth,Josh Lucas|Jessica Biel|Jamie Foxx|Sam Shepard|Richard Roxburgh,Rob Cohen,121,5.0,2005,Action,,,,
6961,0.600522,15000000,47175038,The Wedding Date,Debra Messing|Dermot Mulroney|Amy Adams|Jack Davenport|Jeremy Sheffield,Clare Kilner,88,6.2,2005,Comedy,Romance,,,
168705,0.592368999999999,25000000,2405420,BloodRayne,Kristanna Loken|Ben Kingsley|Michelle Rodriguez|Michael Madsen|Matthew Davis,Uwe Boll,95,3.8,2005,Action,Adventure,Fantasy,Horror,
9912,0.5877760000000001,25000000,0,The World's Fastest Indian,Anthony Hopkins|Iain Rea|Tessa Mitchell|Aaron Murphy|Tim Shadbolt,Roger Donaldson,127,7.1,2005,Drama,,,,
1420,0.58623,0,0,Breakfast on Pluto,Cillian Murphy|Liam Neeson|Ruth Negga|Laurence Kinlan|Stephen Rea,Neil Jordan,128,6.8,2005,Drama,Comedy,,,
9681,0.5781890000000001,0,37691644,Casanova,Heath Ledger|Sienna Miller|Jeremy Irons|Oliver Platt|Lena Olin,Lasse HallstrÃÂ¶m,112,6.2,2005,Comedy,,,,
24556,0.574244,0,0,The Land Before Time XI: Invasion of the Tinysauruses,Aaron Spann|Jeff Bennett|Aria Curzon|Michael Clarke Duncan|Miriam Flynn,Charles Grosvenor,82,5.5,2005,Fantasy,Animation,Science Fiction,Family,
7364,0.571693,130000000,119269486,Sahara,Matthew McConaughey|PenÃÂ©lope Cruz|Steve Zahn|William H. Macy|Lennie James,Breck Eisner,124,5.6,2005,Action,Adventure,Comedy,Drama,Mystery
9515,0.564298,10000000,17297244,The Matador,Pierce Brosnan|Greg Kinnear|Hope Davis|Portia Dawson|Adam Scott,Richard Shepard,96,6.0,2005,Action,Comedy,Crime,Drama,Thriller
398,0.561685,7000000,49084830,Capote,Philip Seymour Hoffman|Allie Mickelson|Craig Archibald|Bronwen Coleman|Kate Shindle,Bennett Miller,114,6.7,2005,Crime,Drama,,,
14175,0.558258,35000000,19478106,Valiant,Ewan McGregor|Ricky Gervais|Tim Curry|Jim Broadbent|Hugh Laurie,Gary Chapman,76,5.3,2005,Animation,Family,Adventure,,
1985,0.55197,25000000,82466670,The Constant Gardener,Ralph Fiennes|Rachel Weisz|Danny Huston|Bill Nighy|Donald Sumpter,Fernando Meirelles,129,6.7,2005,Drama,Mystery,Thriller,,
1544,0.548181,0,2455831,Imagine Me & You,Piper Perabo|Lena Headey|Matthew Goode|Celia Imrie|Darren Boyd,Ol Parker,93,6.7,2005,Drama,Comedy,Romance,,
2652,0.5481659999999989,950000,7022209,Hard Candy,Patrick Wilson|Ellen Page|Sandra Oh|Odessa Rae|G.J. Echternkamp,David Slade,103,6.8,2005,Drama,Thriller,,,
10066,0.5431590000000001,40000000,68766121,House of Wax,Elisha Cuthbert|Paris Hilton|Brian Van Holt|Jared Padalecki|Chad Michael Murray,Jaume Collet-Serra,113,5.3,2005,Horror,,,,
13922,0.538043,80000000,10166502,The Great Raid,Benjamin Bratt|Robert Mammone|Max Martini|James Carpinello|Mark Consuelos,John Dahl,132,6.5,2005,Action,Adventure,Drama,History,War
9923,0.5347810000000001,50000000,22944502,Domino,Keira Knightley|Mickey Rourke|Edgar RamÃÂ­rez|Delroy Lindo|Mo'Nique,Tony Scott,127,6.1,2005,Action,Crime,,,
20077,0.527458,0,0,The Batman vs Dracula,Rino Romano|Peter Stormare|Tara Strong|Alastair Duncan|Tom Kenny,Michael Goguen,83,6.0,2005,Fantasy,Animation,Horror,Action,Thriller
18500,0.516803,0,0,The Sandlot 2,James Earl Jones|Max Lloyd-Jones|James Willson|Brett Kelly|Cole Evan Weiss,David M. Evans,97,5.1,2005,Comedy,Family,,,
14177,0.511084,25000000,36351350,Beauty Shop,Queen Latifah|Alicia Silverstone|Andie MacDowell|Alfre Woodard|Mena Suvari,Bille Woodruff,105,5.1,2005,Comedy,Romance,,,
9074,0.510683,0,12382362,The Man,Samuel L. Jackson|Eugene Levy|Luke Goss|Miguel Ferrer|Susie Essman,Les Mayfield,83,5.2,2005,Action,Comedy,Crime,,
16367,0.510534,0,0,Kinky Boots,Joel Edgerton|Chiwetel Ejiofor|Sarah-Jane Potts|Nick Frost|Linda Bassett,Julian Jarrold,107,6.3,2005,Comedy,Drama,,,
14199,0.5091289999999989,50000000,69425966,The Adventures of Sharkboy and Lavagirl,Taylor Lautner|Taylor Dooley|Cayden Boyd|George Lopez|David Arquette,Robert Rodriguez,92,4.3,2005,Adventure,Fantasy,Action,Family,
15657,0.5062409999999989,0,0,Tarzan II,Harrison Chad|George Carlin|Brad Garrett|Ron Perlman|Estelle Harris,Brian Smith,72,5.9,2005,Adventure,Animation,Family,,
15487,0.500883,25000000,15431177,The Greatest Game Ever Played,Shia LaBeouf|Stephen Dillane|Josh Flitter|Peter Firth|Peyton List,Bill Paxton,120,7.0,2005,Drama,Family,,,
16553,0.499926,0,1117920,Little Manhattan,Josh Hutcherson|Charlie Ray|Bradley Whitford|Cynthia Nixon|Willie Garson,Mark Levin,84,7.0,2005,Comedy,,,,
10064,0.499629,0,0,Edison,Morgan Freeman|Kevin Spacey|Justin Timberlake|LL Cool J|Dylan McDermott,David J. Burke,99,5.6,2005,Drama,Thriller,,,
10292,0.498926,3500000,0,Urban Legends: Bloody Mary,Kate Mara|Robert Vito|Tina Lifford|Ed Marinaro|Michael Coe,Mary Lambert,93,5.0,2005,Horror,Thriller,,,
8053,0.484314,15000000,12036149,The Three Burials of Melquiades Estrada,Tommy Lee Jones|Barry Pepper|Dwight Yoakam|January Jones|Melissa Leo,Tommy Lee Jones,121,6.7,2005,Adventure,Crime,Drama,Mystery,Western
9721,0.481416,13000000,0,7 Seconds,Wesley Snipes|Tamzin Outhwaite|Deobia Oparei|Georgina Rylance|Pete Lee-Wilson,Simon Fellows,96,4.3,2005,Action,Crime,Thriller,,
12591,0.479833,0,0,Santa's Slay,Bill Goldberg|Douglas Smith|Emilie de Ravin|Robert Culp|Dave Thomas,David Steiman,78,4.4,2005,Comedy,Fantasy,Horror,,
10092,0.466529,1000000,10047674,Cry_Wolf,Julian Morris|Lindy Booth|Jared Padalecki|Jon Bon Jovi|Sandra McCoy,Jeff Wadlow,90,5.4,2005,Horror,Thriller,,,
9763,0.463862,30000000,27610873,Goal!: The Dream Begins,Kuno Becker|Alessandro Nivola|Anna Friel|Stephen Dillane|Gary Lewis,Danny Cannon,118,6.5,2005,Drama,,,,
11804,0.463596,10000000,91196419,White Noise,Michael Keaton|Chandra West|Deborah Kara Unger|Ian McNeice|Keegan Connor Tracy,Geoffrey Sax,101,5.5,2005,Drama,Horror,Thriller,,
13020,0.457465,0,0,Enron: The Smartest Guys in the Room,Peter Coyote|John Beard|Jim Chanos|Dick Cheney|Carol Coale,Alex Gibney,110,6.7,2005,Documentary,,,,
9270,0.45648,475000,3919254,Brick,Joseph Gordon-Levitt|Emilie de Ravin|Nora Zehetner|Lukas Haas|Richard Roundtree,Rian Johnson,110,6.8,2005,Drama,Mystery,,,
12700,0.453059,30000000,251495,Dominion: Prequel to the Exorcist,Stellan SkarsgÃÂ¥rd|Gabriel Mann|Clara Bellar|Billy Crawford|Ralph Brown,Paul Schrader,117,4.6,2005,Horror,Thriller,Drama,,
42246,0.452035,0,0,Tom and Jerry: The Fast and the Furry,Charlie Adler|Jeff Bennett|John DiMaggio|Jess Harnell|Tom Kenny,Bill Kopp,75,7.0,2005,Family,Animation,Comedy,,
11400,0.4496270000000001,30000000,30536013,The New World,Colin Farrell|Q'orianka Kilcher|Christopher Plummer|Christian Bale|August Schellenberg,Terrence Malick,135,6.1,2005,Drama,History,Romance,,
1951,0.449064,14200000,674918,Manderlay,Bryce Dallas Howard|Isaach De BankolÃÂ©|Danny Glover|Willem Dafoe|MichaÃÂ«l Abiteboul,Lars von Trier,139,6.9,2005,Drama,,,,
27902,0.446519,0,0,Love Wrecked,Amanda Bynes|Chris Carmack|Jonathan Bennett|Jamie Lynn Sigler|Susan Duerden,Randal Kleiser,87,5.0,2005,Family,Romance,,,
11459,0.444301,35000000,86369815,Sky High,Michael Angarano|Kurt Russell|Kelly Preston|Danielle Panabaker|Kevin Heffernan,Mike Mitchell,100,5.8,2005,Adventure,Comedy,Family,,
9813,0.4430939999999989,900000,381420,The Quiet,Elisha Cuthbert|Camilla Belle|Edie Falco|Martin Donovan|Shawn Ashmore,Jamie Babbit,96,5.6,2005,Drama,Thriller,,,
11460,0.4419270000000001,26000000,57891803,Red Eye,Rachel McAdams|Cillian Murphy|Brian Cox|Jayma Mays|Laura Johnson,Wes Craven,85,6.1,2005,Horror,Thriller,,,
11348,0.439824,0,0,FrÃÂ¡giles,Calista Flockhart|Richard Roxburgh|Elena Anaya|Gemma Jones|Colin McFarlane,Jaume BalaguerÃÂ³,101,5.8,2005,Horror,Thriller,,,
9927,0.439013,0,40442437,The Ringer,Brian Cox|Johnny Knoxville|Katherine Heigl|Luis Ãvalos|Jed Rees,Barry W. Blaustein,94,5.5,2005,Comedy,,,,
20910,0.437792,0,0,The Muppets' Wizard of Oz,Ashanti|Jeffrey Tambor|Quentin Tarantino|David Alan Grier|Queen Latifah,Kirk R. Thatcher,88,4.5,2005,Family,Adventure,Comedy,Music,Fantasy
10008,0.429125,0,0,An American Haunting,Donald Sutherland|Sissy Spacek|James D'Arcy|Matthew Marsh|Gaye Brown,Courtney Solomon,83,5.6,2005,Horror,Thriller,,,
24615,0.42658,0,0,Aloha Scooby-Doo!,Frank Welker|Casey Kasem|Mindy Cohn|Grey Griffin,Tim Maltby,70,5.9,2005,Family,Animation,,,
22473,0.426203,0,0,Neverwas,Ian McKellen|Aaron Eckhart|Brittany Murphy|Nick Nolte|Jessica Lange,Joshua Michael Stern,108,6.3,2005,Drama,Fantasy,Thriller,,
13994,0.425202,0,2945242,Romance & Cigarettes,James Gandolfini|Susan Sarandon|Kate Winslet|Steve Buscemi|Mandy Moore,John Turturro,105,5.8,2005,Comedy,Music,Romance,,
5471,0.423386,0,92076,Beowulf & Grendel,Gerard Butler|Spencer Wilding|Stellan SkarsgÃÂ¥rd|Ingvar Eggert SigurÃÂ°sson|Hringur Ingvarsson,Sturla Gunnarsson,103,6.0,2005,Adventure,Fantasy,Drama,Action,
340,0.42232,7000000,2697930,Everything is Illuminated,Elijah Wood|Eugene Hutz|Boris Leskin|Jana Hrabetova|Jonathan Safran Foer,Liev Schreiber,106,7.4,2005,Comedy,Drama,,,
10258,0.41704,0,0,The Madagascar Penguins in a Christmas Caper,Tom McGrath|Chris Miller|Christopher Knights|John DiMaggio|Bill Fagerbakke,Gary Trousdale,11,6.3,2005,Animation,Comedy,Family,,
15906,0.411236,0,0,Barbie and the Magic of Pegasus 3-D,Kelly Sheridan|Kathleen Barry|Lalainia Lindbjerg|Colin Murdock|Mark Hildreth,Greg Richardson,85,6.2,2005,Animation,Family,Romance,,
21705,0.407369,0,0,Barbie Diaries,Kelly Sheridan|Sarah Edmondson|Venus Terzo,Eric Fogel|Kallan Kagan,70,5.8,2005,Family,Animation,,,
17113,0.406323,1500000,712294,The Ballad of Jack and Rose,Daniel Day-Lewis|Camilla Belle|Catherine Keener|Ryan McDonald|Paul Dano,Rebecca Miller,111,6.4,2005,Drama,,,,
13499,0.405822,45000000,72028752,"Yours, Mine & Ours",Dennis Quaid|Rene Russo|Sean Faris|Katija Pevec|Dean Collins,Raja Gosnell,90,5.7,2005,Comedy,Family,Romance,,
13682,0.401154,0,0,Pooh's Heffalump Movie,Jim Cummings|John Fiedler|Nikita Hopkins|Kath Soucie|Ken Sansom,Frank Nissen,68,6.4,2005,Animation,Family,,,
14057,0.394709,9000000,0,Trust the Man,David Duchovny|Julianne Moore|Billy Crudup|Maggie Gyllenhaal|Justin Bartha,Bart Freundlich,103,4.6,2005,Comedy,Drama,Romance,,
17124,0.393751,0,0,Wild Things: Diamonds in the Rough,Serah D'Laine|Sandra McCoy|Dina Meyer|Brad Johnson|Claire Coffee,Jay Lowi,87,5.7,2005,Crime,Drama,Mystery,,
9899,0.390848,45000000,38058335,The Producers,Matthew Broderick|Uma Thurman|Will Ferrell|Eileen Essell|Gary Beach,Susan Stroman,134,5.9,2005,Comedy,Music,,,
9724,0.389612,0,0,The Mistress of Spices,Aishwarya Rai Bachchan|Dylan McDermott|Nitin Ganatra|Adewale Akinnuoye-Agbaje|Caroline Chikezie,Paul Mayeda Berges|Gurinder Chadha,92,5.1,2005,Drama,Romance,,,
14375,0.387304,818418,4851244,Romanzo criminale,Stefano Accorsi|Kim Rossi Stuart|Pierfrancesco Favino|Claudio Santamaria|Riccardo Scamarcio,Michele Placido,152,6.9,2005,Drama,,,,
17035,0.37881,0,0,The Moguls,Jeff Bridges|Lauren Graham|Ted Danson|Tim Blake Nelson|Joe Pantoliano,Michael Traeger,96,4.8,2005,Comedy,,,,
10476,0.37807,8000000,22201636,Hustle & Flow,Terrence Howard|Anthony Anderson|Taryn Manning|Taraji P. Henson|Elise Neal,Craig Brewer,116,6.2,2005,Drama,,,,
546,0.374704,1000000,13350369,Transamerica,Felicity Huffman|Kevin Zegers|Elizabeth PeÃÂ±a|Danny Burstein|Maurice Orozco,Duncan Tucker,103,6.5,2005,Drama,,,,
10913,0.430394,0,0,Dear Wendy,Jamie Bell|Bill Pullman|Michael Angarano|Danso Gordon|Alison Pill,Thomas Vinterberg,105,5.5,2005,Comedy,Crime,Drama,Romance,
1696,0.371866,0,0,The Devil's Rejects,Sid Haig|Bill Moseley|Sheri Moon Zombie|William Forsythe|Ken Foree,Rob Zombie,107,6.6,2005,Drama,Horror,Crime,,
26985,0.37163,2000000,0,The 12 Dogs of Christmas,Jordan-Claire Green|Tom Kemp|Susan Wood|Adam Hicks,Kieth Merrill,0,4.7,2005,Drama,Family,,,
12142,0.370396,20000000,10442808,Alone in the Dark,Christian Slater|Tara Reid|Stephen Dorff|Frank C. Turner|Matthew Walker,Uwe Boll,96,3.5,2005,Action,Fantasy,Horror,Thriller,
8968,0.369596,20000000,67192859,Boogeyman,Emily Deschanel|Barry Watson|Skye McCole Bartusiak|Lucy Lawless|Tory Mussett,Stephen Kay,89,4.5,2005,Thriller,Horror,Drama,Mystery,
1826,0.367248,13000000,23727301,Les PoupÃÂ©es Russes,Romain Duris|Kelly Reilly|Audrey Tautou|CÃÂ©cile De France|Kevin Bishop,CÃÂ©dric Klapisch,129,6.7,2005,Comedy,Drama,Romance,,
15258,0.261343,0,0,The Aristocrats,Jason Alexander|Chris Albrecht|Hank Azaria|Shelley Berman|Steven Gary Banks,Paul Provenza,89,5.8,2005,Comedy,Documentary,,,
11559,0.36373,12000000,0,Tideland,Jodelle Ferland|Janet McTeer|Jennifer Tilly|Jeff Bridges|Brendan Fletcher,Terry Gilliam,120,6.0,2005,Fantasy,Drama,Thriller,Science Fiction,
14695,0.358694,9000000,0,Havoc,Anne Hathaway|Freddy RodrÃÂ­guez|Bijou Phillips|Shiri Appleby|Joseph Gordon-Levitt,Barbara Kopple,85,5.1,2005,Drama,Thriller,,,
27594,0.351378,11000000,0,The Best Man,Stuart Townsend|Seth Green|Amy Smart|Simon Callow|Kate Ashfield,Stefan Schwartz,96,5.8,2005,Comedy,Romance,,,
17455,0.347958,4000000,0,Hellraiser: Deader,Kari Wuhrer|Paul Rhys|Simon Kunz|Marc Warren|Georgina Rylance,Rick Bota,88,4.6,2005,Horror,Thriller,Mystery,,
21481,0.612001,0,0,Twitches,Tia Mowry|Tamera Mowry|Kristen Wilson|Patrick Fabian|Jennifer Robertson,Stuart Gillard,86,5.0,2005,Comedy,Drama,Family,Fantasy,TV Movie
29293,0.344046,6000000,0,House of the Dead 2,Emmanuelle Vaugier|Ed Quinn|Kirk Jones|Victoria Pratt|Theo Rossi,Michael Hurst,95,3.8,2005,Horror,,,,
9921,0.340545,0,0,Shadowboxer,Cuba Gooding Jr.|Helen Mirren|Vanessa Ferlito|Joseph Gordon-Levitt|Stephen Dorff,Lee Daniels,93,5.5,2005,Action,Crime,Drama,Thriller,
16456,0.340262,0,0,The Crow IV: Wicked Prayer,David Boreanaz|Edward Furlong|Yuji Okumoto|Marcus Chong|Tito Ortiz,Lance Mungia,99,3.4,2005,Action,Horror,Thriller,,
7295,0.336382,0,0,8MM 2,Johnathon Schaech|Lori Heuring|Bruce Davison|Julie Benz|Valentine Pelka,J.S. Cardone,106,4.6,2005,Thriller,Mystery,Drama,,
1665,0.335779,0,1928985,Last Days,Michael Pitt|Lukas Haas|Asia Argento|Scott Patrick Green|Nicole Vicius,Gus Van Sant,96,5.0,2005,Drama,,,,
12699,0.333513,5000000,0,Hellraiser: Hellworld,Stelian Urian|Katheryn Winnick|Anna Tolputt|Khary Payton|Henry Cavill,Rick Bota,91,4.5,2005,Horror,Thriller,,,
9042,0.332997,30000000,15007991,The Cave,Cole Hauser|Eddie Cibrian|Morris Chestnut|Lena Headey|Piper Perabo,Bruce Hunt,97,5.2,2005,Action,Adventure,Horror,Thriller,
1833,0.330618,40000000,31670620,Rent,Anthony Rapp|Adam Pascal|Rosario Dawson|Jesse L. Martin|Wilson Jermaine Heredia,Chris Columbus,135,6.5,2005,Comedy,Drama,Music,Romance,
30238,0.330279,0,0,Earthlings,Joaquin Phoenix,Shaun Monson,95,7.3,2005,Documentary,,,,
13679,0.32793,0,0,Kirikou et les bÃÂªtes sauvages,Pierre-NdoffÃÂ© Sarr|Awa Sene Sarr|Robert Liensol|Marie-PhilomÃÂ¨ne Nga|Emile Abossolo M'bo,Michel Ocelot|BÃÂ©nÃÂ©dicte Galup,75,6.0,2005,Adventure,Animation,Family,Fantasy,
15124,0.32702600000000004,12000000,0,A Little Trip to Heaven,Forest Whitaker|Julia Stiles|Peter Coyote|Jeremy Renner|Iddo Goldberg,Baltasar KormÃÂ¡kur,98,5.1,2005,Drama,Mystery,Thriller,,
16048,0.327022,0,0,All About Anna,Gry Bay|Adrian Bouchet|Eileen Daly|Thomas Raft|Ovidie,Jessica Nilsson,91,2.5,2005,Comedy,Drama,Romance,,
501,0.326691,0,0,Grizzly Man,Timothy Treadwell|Kathleen Parker|Warren Queeney|Willy Fulton|Sam Egli,Werner Herzog,103,6.9,2005,Documentary,,,,
10707,0.326577,1500000,11098131,The Squid and the Whale,Jeff Daniels|Laura Linney|Jesse Eisenberg|Owen Kline|William Baldwin,Noah Baumbach,81,6.7,2005,Comedy,Drama,,,
20558,0.323527,0,0,Scooby-Doo! in Where's My Mummy?,Frank Welker|Frank Welker|Casey Kasem|Mindy Cohn|Grey Griffin,Joe Sichta,75,6.5,2005,Animation,Thriller,Family,,
41508,0.207288,0,0,SorstalansÃÂ¡g,Marcell Nagy|BÃÂ©la DÃÂ³ra|BÃÂ¡lint PÃÂ©ntek|Ãron DimÃÂ©ny|PÃÂ©ter Fancsikai,Lajos Koltai,140,6.2,2005,Drama,Foreign,War,,
9729,0.476555,25000000,0,Where the Truth Lies,Kevin Bacon|Colin Firth|Alison Lohman|David Hayman|Rachel Blanchard,Atom Egoyan,107,5.8,2005,Drama,Mystery,Thriller,,
8332,0.317918,1900000,0,AntikÃÂ¶rper,Wotan Wilke MÃÂ¶hring|AndrÃÂ© Hennicke|Heinz Hoenig|Norman Reedus|Ulrike Krumbiegel,Christian Alvart,127,6.1,2005,Thriller,Crime,Drama,,
9968,0.317018,18000000,0,The Big White,Robin Williams|Holly Hunter|Tim Blake Nelson|W. Earl Brown|Woody Harrelson,Mark Mylod,100,6.2,2005,Comedy,Crime,Drama,,
67,0.356717,0,3357075,Paradise Now,Ali Suliman|Amer Hlehel|Hiam Abbass|Ashraf Barhom|Mohammad Bustami,Hany Abu-Assad,90,6.3,2005,Thriller,Crime,Drama,,
28201,0.309437,0,0,The Girl in the CafÃÂ©,Bill Nighy|Kelly Macdonald|Meneka Das|Anton Lesser|Paul Ritter,David Yates,94,6.1,2005,Comedy,Drama,Romance,TV Movie,
10845,0.31008,3000000,0,2001 Maniacs,Robert Englund|Dylan Edrington|Lin Shaye|Giuseppe Andrews|Jay Gillespie,Tim Sullivan,87,4.3,2005,Comedy,Horror,,,
14180,0.301564,15000000,0,Submerged,Steven Seagal|Christine Adams|William Hope|Nick Brimble|Vinnie Jones,Anthony Hickox,96,4.7,2005,Action,Thriller,,,
35320,0.300101,0,0,School Of Life,David Paymer|Ryan Reynolds|John Astin|Andrew Robb,William Dear,111,5.6,2005,Comedy,Drama,Family,,
14166,0.297727,0,0,Pretty Persuasion,Evan Rachel Wood|Selma Blair|David Wagner|Brent Goldberg|Adi Schnall,Marcos Siega,105,5.0,2005,Comedy,Drama,,,
20969,0.379443,0,0,Ã¬Å¾âÃ¬ââ¦Ã¬Ë Ã¬Â â¢Ã¬â,Song Il-gook|Son Ye-Jin|Ahn Sun-yeong|Noh Joo-hyun|Park Jun-gyu,Ki-hwan Oh,100,6.0,2005,Drama,Comedy,Romance,Foreign,
20215,0.292346,0,0,Boo,Jilon Ghai|Happy Mahaney|Nicole Rayburn|Josh Holt,Anthony C. Ferrante,94,4.3,2005,Horror,,,,
12228,0.290754,2000000,653621,Inside Deep Throat,Dennis Hopper|Peter Bart|Warren Beatty|Carl Bernstein,Fenton Bailey|Randy Barbato,92,6.8,2005,Documentary,,,,
1546,0.289486,0,1919197,Thumbsucker,Lou Taylor Pucci|Tilda Swinton|Vincent D'Onofrio|Keanu Reeves|Benjamin Bratt,Mike Mills,96,6.2,2005,Comedy,Drama,,,
14544,0.46379,0,0,Roll Bounce,Nick Cannon|Shad Moss|Chi McBride|Meagan Good|Brandon T. Jackson,Malcolm D. Lee,112,5.8,2005,Comedy,Drama,Family,,
18882,0.287286,7500000,143000,Man-Thing,Matthew Le Nevez|Rachael Taylor|Jack Thompson|Rawiri Paratene|Steve Bastoni,Brett Leonard,97,3.9,2005,Action,Horror,Science Fiction,,
16411,0.285062,1549000,7096000,Tau man ji D,Jay Chou|Shawn Yue|Edison Chen|Anthony Wong|Anne Suzuki,Andrew Lau|Alan Mak,107,6.0,2005,Action,Crime,Thriller,Drama,
11421,0.283066,0,0,C.R.A.Z.Y.,Michel CÃÂ´tÃÂ©|Danielle Proulx|Ãâ°mile VallÃÂ©e|Marc-AndrÃÂ© Grondin|Pierre-Luc Brillant,Jean-Marc VallÃÂ©e,127,7.4,2005,Drama,,,,
58462,0.281544,0,0,Loverboy,Kyra Sedgwick|Dominic Scott Kay|Matt Dillon|Kevin Bacon|Blair Brown,Kevin Bacon,84,4.5,2005,Drama,Romance,,,
17186,0.28107,0,3102550,Supercross,Steve Howey|Mike Vogel|Cameron Richardson|Sophia Bush|Channing Tatum,Steve Boyum,80,4.8,2005,Action,Adventure,Drama,Romance,
19803,0.28021,0,0,Underclassman,Nick Cannon|Roselyn SÃÂ¡nchez|Shawn Ashmore|Cheech Marin|Kelly Hu,Marcos Siega,95,5.5,2005,Action,Comedy,,,
14457,0.280055,0,0,Reeker,Devon Gummersall|Derek Richardson|Tina Illman|Scott Whyte|Arielle Kebbel,Dave Payne,90,4.7,2005,Horror,Mystery,,,
16455,0.279849,20000000,0,The Magic Roundabout,Ian McKellen|Kylie Minogue|Bill Nighy|Robbie Williams|Tom Baker,Dave Borthwick|Jean Duval|Frank Passingham,85,5.4,2005,Animation,Family,,,
2287,0.279805,0,0,Rize,Christopher Toler|Tommy the Clown|Miss Prissy|Dragon|Ceasare Willis,David LaChapelle,86,5.6,2005,Documentary,,,,
10263,0.278997,4750000,206871,Tamara,Jenna Dewan|Marc Devigne|Chad Faust|Katie Stuart|Bryan Clark,Jeremy Haft,98,4.9,2005,Fantasy,Horror,Thriller,,
28366,0.265732,0,0,House of Fury,Anthony Wong|Stephen Fung|Charlene Choi|Gillian Chung|Michael Wong,Stephen Fung,102,6.4,2005,Action,Comedy,Foreign,,
6473,0.376497,0,0,The Marksman,Wesley Snipes|Emma Samms|William Hope|Anthony Warren|Peter Youngblood Hills,Marcus Adams,95,4.1,2005,Action,Adventure,Thriller,,
2610,0.270403,10284523,11588205,Shopgirl,Steve Martin|Claire Danes|Jason Schwartzman|Bridgette Wilson|Frances Conroy,Anand Tucker,104,5.8,2005,Comedy,Drama,Romance,,
19495,0.27005300000000004,25000000,0,Nomad,Kuno Becker|Jay Hernandez|Jason Scott Lee|Doskhan Zholzhaksynov|Ayanat Ksenbai,Sergei Bodrov Jr.|Ivan Passer,112,3.9,2005,Action,History,War,,
9701,0.269437,35000000,25224242,North Country,Charlize Theron|Elle Peterson|Thomas Curtis|Frances McDormand|Sean Bean,Niki Caro,126,6.8,2005,Drama,,,,
13557,0.268115,0,0,The Gravedancers,Dominic Purcell|Josie Maran|Clare Kramer|Marcus Thomas|TchÃÂ©ky Karyo,Mike Mendez,95,5.9,2005,Horror,Thriller,,,
8382,0.24609,0,0,Today You Die,Steven Seagal|Anthony 'Treach' Criss|Mari Morrow|Nick Mancuso|Robert Miano,Don E. FauntLeRoy,92,4.3,2005,Action,Adventure,Thriller,,
26138,0.265905,0,0,Ã­Ëâ¢Ã¬âÂ¬ Duelist,Ha Ji-won|Kang Dong-won|Ahn Sung-Ki|Song Young-Chang|Park Myung-Shin,Lee Myung-Se,111,5.2,2005,Action,,,,
